case_id,dimension,condition_number,delta_contract,rho_contract,cheap_cost_exact_units,initial_residual,candidate_residual,candidate_contract_satisfied,baseline_lower_calls,baseline_upper_calls,post_upper_calls,gate_accept,guaranteed_saved_calls,guaranteed_cost_slack,baseline_actual_calls,post_actual_calls,gated_actual_calls,gated_total_cost,gated_cost_ratio,always_total_cost,always_cost_ratio,posthoc_descent_accept,posthoc_total_cost,posthoc_cost_ratio
1291,64,2.3633450781010916,0.39320911930228863,0.6480142200722624,0.25,1.0,0.3074396384583165,True,21,60,58,False,-37,-37.25,52,48,52,52,1.0,48.25,0.9278846153846154,True,48.25,0.9278846153846154
1292,64,1.741781119020166,0.07525110639622094,0.08137463793329314,4.0,1.0,0.03710504981865663,True,21,42,35,False,-14,-18.0,38,28,38,38,1.0,32.0,0.8421052631578947,True,32.0,0.8421052631578947
1293,64,2.482549725383377,0.3248952598403879,0.48125163476644284,0.25,0.9999999999999999,0.20720541556514088,True,21,63,60,False,-39,-39.25,55,48,55,55,1.0,48.25,0.8772727272727273,True,48.25,0.8772727272727273
1294,64,1.8349963180153959,0.05826671506088648,0.06187178046346066,2.0,1.0000000000000002,0.03544444237671874,True,21,45,36,False,-15,-17.0,41,31,41,41,1.0,33.0,0.8048780487804879,True,33.0,0.8048780487804879
1295,64,2.0817587341906254,0.06468893008812476,0.06916301129015798,0.5,1.0,0.03494439606415796,True,21,52,42,False,-21,-21.5,47,35,47,47,1.0,35.5,0.7553191489361702,True,35.5,0.7553191489361702
1296,64,1.220652906338876,0.1448490120962572,0.16938413700641325,2.0,0.9999999999999999,0.08440794321807901,True,21,27,24,False,-3,-5.0,25,20,25,25,1.0,22.0,0.88,True,22.0,0.88
1297,64,2.712065729314797,0.5636697724981837,1.291842134626892,4.0,1.0,0.42755529223156763,True,21,70,71,False,-50,-54.0,58,54,58,58,1.0,58.0,1.0,True,58.0,1.0
1298,64,1.56441825478559,0.4319819520597241,0.7605074409627646,2.0,1.0,0.3056351289206577,True,21,37,37,False,-16,-18.0,34,31,34,34,1.0,33.0,0.9705882352941176,True,33.0,0.9705882352941176
1299,64,2.8445480772395872,0.11199092189873526,0.12611461375844663,0.5,0.9999999999999999,0.06180229307496166,True,21,74,63,False,-42,-42.5,65,51,65,65,1.0,51.5,0.7923076923076923,True,51.5,0.7923076923076923
1300,64,1.9508150576233076,0.30541223498883313,0.43970287179464357,2.0,0.9999999999999999,0.225944734829654,True,21,48,45,False,-24,-26.0,43,37,43,43,1.0,39.0,0.9069767441860465,True,39.0,0.9069767441860465
1301,64,2.7260065046969757,0.002885961651908058,0.002894314532657869,2.0,0.9999999999999999,0.001661274735798947,True,21,70,41,False,-20,-22.0,62,30,62,62,1.0,32.0,0.5161290322580645,True,32.0,0.5161290322580645
1302,64,2.2009612674396055,0.001289648278052996,0.0012913136184374402,0.25,0.9999999999999999,0.0006389412932435499,True,21,55,29,False,-8,-8.25,50,23,50,50,1.0,23.25,0.465,True,23.25,0.465
1303,64,1.7419545761035629,0.015026228367428987,0.01525546039923821,0.5,1.0,0.007944762239265126,True,21,42,30,False,-9,-9.5,37,24,37,37,1.0,24.5,0.6621621621621622,True,24.5,0.6621621621621622
1304,64,2.273839545913273,0.06647308390928103,0.0712063924066023,4.0,0.9999999999999999,0.040355377364002146,True,21,57,47,False,-26,-30.0,52,38,52,52,1.0,42.0,0.8076923076923077,True,42.0,0.8076923076923077
1305,64,2.3813080946703944,0.008861795775741527,0.008941029351882823,2.0,1.0,0.005097830871752622,True,21,60,40,False,-19,-21.0,52,29,52,52,1.0,31.0,0.5961538461538461,True,31.0,0.5961538461538461
1306,64,1.5918178414163013,0.5608633974636731,1.2771957386933523,0.5,1.0000000000000002,0.41838107716800754,True,21,38,39,False,-18,-18.5,35,32,35,35,1.0,32.5,0.9285714285714286,True,32.5,0.9285714285714286
1307,64,1.8321703976493902,0.004007907558236534,0.004024035520614216,2.0,0.9999999999999999,0.002181057817089674,True,21,45,27,False,-6,-8.0,40,22,40,40,1.0,24.0,0.6,True,24.0,0.6
1308,64,1.9940292993597382,0.0010622586195503014,0.0010633882128453247,0.25,1.0,0.0007005273057070221,True,21,49,25,False,-4,-4.25,43,19,43,43,1.0,19.25,0.4476744186046512,True,19.25,0.4476744186046512
1309,64,1.0706360162051693,0.051397922192093486,0.05418280583030902,0.25,0.9999999999999999,0.030929216274047804,True,21,23,18,True,3,2.75,22,17,17,17.25,0.7840909090909091,17.25,0.7840909090909091,True,17.25,0.7840909090909091
1310,64,2.851555380791652,0.015692595028060925,0.01594277859619302,0.25,1.0,0.010207236962992776,True,21,74,52,False,-31,-31.25,63,38,63,63,1.0,38.25,0.6071428571428571,True,38.25,0.6071428571428571
1311,64,1.342827443194688,0.3572974511281976,0.5559297248087723,0.25,0.9999999999999999,0.1847522337490752,True,21,31,30,False,-9,-9.25,28,24,28,28,1.0,24.25,0.8660714285714286,True,24.25,0.8660714285714286
1312,64,2.0253014624109493,0.08748199630855825,0.09586878938789613,1.0,1.0,0.04966150063524776,True,21,50,42,False,-21,-22.0,45,36,45,45,1.0,37.0,0.8222222222222222,True,37.0,0.8222222222222222
1313,64,2.8805776441309794,0.2870172744609549,0.4025585251647685,0.5,0.9999999999999999,0.1606959801459334,True,21,75,70,False,-49,-49.5,64,55,64,64,1.0,55.5,0.8671875,True,55.5,0.8671875
1314,64,1.5984592199336451,0.20873678485198896,0.26380195724496475,2.0,0.9999999999999999,0.14911245953647545,True,21,38,35,False,-14,-16.0,35,31,35,35,1.0,33.0,0.9428571428571428,True,33.0,0.9428571428571428
1315,64,2.038498589752391,0.0018865085410240852,0.0018900741821118083,1.0,1.0,0.0012107074824274197,True,21,51,28,False,-7,-8.0,46,23,46,46,1.0,24.0,0.5217391304347826,True,24.0,0.5217391304347826
1316,64,1.7992064842252542,0.014906615750824359,0.015132185424416359,4.0,1.0,0.008522831903450318,True,21,44,31,False,-10,-14.0,39,24,39,39,1.0,28.0,0.717948717948718,True,28.0,0.717948717948718
1317,64,2.236333974789196,0.3477199338885954,0.5330837962925077,1.0,0.9999999999999999,0.21961832231800385,True,21,56,54,False,-33,-34.0,49,44,49,49,1.0,45.0,0.9183673469387755,True,45.0,0.9183673469387755
1318,64,2.6803932033732876,0.0031588979000718295,0.0031689081573957473,1.0,1.0,0.001851199990271347,True,21,69,40,False,-19,-20.0,61,30,61,61,1.0,31.0,0.5081967213114754,True,31.0,0.5081967213114754
1319,64,2.1244867310202347,0.007260056426503236,0.0073131503104123296,2.0,1.0,0.004563825272535693,True,21,53,34,False,-13,-15.0,48,28,48,48,1.0,30.0,0.625,True,30.0,0.625
1320,64,2.1587590837188118,0.006293539794076071,0.00633339929456821,2.0,1.0,0.003340212159762424,True,21,54,35,False,-14,-16.0,50,27,50,50,1.0,29.0,0.58,True,29.0,0.58
1321,64,1.4573668746471642,0.109242826119948,0.12264041124035725,2.0,1.0,0.06259582459678137,True,21,34,29,False,-8,-10.0,31,24,31,31,1.0,26.0,0.8387096774193549,True,26.0,0.8387096774193549
1322,64,1.4839335261678293,0.2506469501398878,0.33448445987732767,4.0,1.0,0.15606526451913919,True,21,35,32,False,-11,-15.0,31,27,31,31,1.0,31.0,1.0,True,31.0,1.0
1323,64,1.5960449956714142,0.06944967048532201,0.07463290085721962,2.0,1.0,0.041506351933510606,True,21,38,31,False,-10,-12.0,34,26,34,34,1.0,28.0,0.8235294117647058,True,28.0,0.8235294117647058
1324,64,2.8545660310250764,0.016132355187744394,0.016396875405759292,0.25,1.0,0.008180019266101601,True,21,74,52,False,-31,-31.25,64,40,64,64,1.0,40.25,0.62890625,True,40.25,0.62890625
1325,64,1.0499098378563763,0.15808886495635668,0.18777381409519142,0.5,1.0,0.09438432785178683,True,21,22,20,True,1,0.5,22,18,18,18.5,0.8409090909090909,18.5,0.8409090909090909,True,18.5,0.8409090909090909
1326,64,2.545906648198464,0.2744974709733369,0.37835494707593054,4.0,0.9999999999999999,0.17919442128093385,True,21,65,61,False,-40,-44.0,55,45,55,55,1.0,49.0,0.8909090909090909,True,49.0,0.8909090909090909
1327,64,2.347885328202141,0.07951465544969923,0.08638340188734431,4.0,1.0,0.057862856227888074,True,21,60,49,False,-28,-32.0,52,40,52,52,1.0,44.0,0.8461538461538461,True,44.0,0.8461538461538461
1328,64,2.731230218230311,0.13583728892195007,0.157189482004485,0.5,1.0,0.07058033637292162,True,21,70,61,False,-40,-40.5,62,51,62,62,1.0,51.5,0.8306451612903226,True,51.5,0.8306451612903226
1329,64,1.021328294612967,0.03296404736362307,0.03408771646364853,1.0,0.9999999999999998,0.019658417053259807,True,21,22,16,True,5,4.0,21,15,15,16.0,0.7619047619047619,16.0,0.7619047619047619,True,16.0,0.7619047619047619
1330,64,1.1154374922496038,0.007651994982030627,0.007710999511599829,0.5,0.9999999999999999,0.004166244125615002,True,21,24,16,True,5,4.5,23,14,14,14.5,0.6304347826086957,14.5,0.6304347826086957,True,14.5,0.6304347826086957
1331,64,1.2187084351760291,0.25284054188060484,0.3384023840332638,2.0,1.0,0.14429112444270598,True,21,27,25,False,-4,-6.0,25,22,25,25,1.0,24.0,0.96,True,24.0,0.96
1332,64,2.0520091720000835,0.00798899009217818,0.00805332805018013,4.0,0.9999999999999999,0.004823307505403029,True,21,51,33,False,-12,-16.0,47,27,47,47,1.0,31.0,0.6595744680851063,True,31.0,0.6595744680851063
1333,64,1.1810216586840048,0.009673213409294784,0.009767698440830575,0.25,1.0,0.005816241483470266,True,21,26,18,True,3,2.75,25,16,16,16.25,0.65,16.25,0.65,True,16.25,0.65
1334,64,2.4455014734663245,0.04024222677213212,0.041929565870343535,2.0,1.0,0.022151216805133763,True,21,62,48,False,-27,-29.0,54,36,54,54,1.0,38.0,0.7037037037037037,True,38.0,0.7037037037037037
1335,64,1.1563704595717772,0.0010387001884370555,0.0010397802083353866,0.25,0.9999999999999999,0.0006015573722643464,True,21,26,13,True,8,7.75,24,11,11,11.25,0.46875,11.25,0.46875,True,11.25,0.46875
1336,64,1.2161229762557144,0.02567389227405023,0.0263504098581248,1.0,0.9999999999999999,0.013588162609841529,True,21,27,20,True,1,0.0,25,18,18,19.0,0.76,19.0,0.76,True,19.0,0.76
1337,64,1.503719134008083,0.008111039307976912,0.008177366247042397,1.0,1.0,0.004733792663476042,True,21,36,23,False,-2,-3.0,32,20,32,32,1.0,21.0,0.65625,True,21.0,0.65625
1338,64,1.0467655053607776,0.35346068890446986,0.5466963614409578,2.0,0.9999999999999999,0.23735005372575305,True,21,22,21,False,0,-2.0,22,19,22,22,1.0,21.0,0.9545454545454546,True,21.0,0.9545454545454546
1339,64,1.9963695492928102,0.054683378544129885,0.05784662757744882,4.0,0.9999999999999999,0.026552982892269088,True,21,50,39,False,-18,-22.0,42,31,42,42,1.0,35.0,0.8333333333333334,True,35.0,0.8333333333333334
1340,64,2.8184351510857324,0.14108284066888202,0.16425663305964258,0.25,1.0,0.09318339967019502,True,21,73,63,False,-42,-42.25,61,50,61,61,1.0,50.25,0.8237704918032787,True,50.25,0.8237704918032787
1341,64,1.9344536719012848,0.038645123708836146,0.04019860372261925,1.0,1.0,0.0209875075137377,True,21,48,37,False,-16,-17.0,42,29,42,42,1.0,30.0,0.7142857142857143,True,30.0,0.7142857142857143
1342,64,1.5910360299045372,0.0049373806517478335,0.00496187933879149,1.0,1.0,0.003204764559764134,True,21,38,24,False,-3,-4.0,34,20,34,34,1.0,21.0,0.6176470588235294,True,21.0,0.6176470588235294
1343,64,1.0613702912200336,0.020344563207384148,0.020767059971608066,2.0,1.0,0.011953395867934188,True,21,23,17,True,4,2.0,22,15,15,17.0,0.7727272727272727,17.0,0.7727272727272727,True,17.0,0.7727272727272727
1344,64,2.8658600680988338,0.07163702611900406,0.07716488930997263,1.0,0.9999999999999999,0.03937328430097266,True,21,74,61,False,-40,-41.0,64,47,64,64,1.0,48.0,0.75,True,48.0,0.75
1345,64,2.46825417850121,0.006667005170569549,0.00671175245891673,0.5,1.0,0.0037021353265612204,True,21,63,40,False,-19,-19.5,54,31,54,54,1.0,31.5,0.5833333333333334,True,31.5,0.5833333333333334
1346,64,1.3118914058076754,0.0661813876525797,0.07087178042662252,4.0,0.9999999999999999,0.04145845611174657,True,21,30,24,False,-3,-7.0,27,21,27,27,1.0,25.0,0.9259259259259259,True,25.0,0.9259259259259259
1347,64,2.107771893765522,0.004596605577628114,0.004617831929632411,2.0,1.0,0.0031139621342695357,True,21,53,32,False,-11,-13.0,46,25,46,46,1.0,27.0,0.5869565217391305,True,27.0,0.5869565217391305
1348,64,1.517834497106898,0.0029150723148460515,0.002923594805122291,0.25,1.0,0.0015039257757867102,True,21,36,21,False,0,-0.25,33,17,33,33,1.0,17.25,0.5227272727272727,True,17.25,0.5227272727272727
1349,64,2.7414239886679184,0.003068616173812059,0.0030780615633092187,2.0,0.9999999999999999,0.0013495525480801056,True,21,71,41,False,-20,-22.0,62,32,62,62,1.0,34.0,0.5483870967741935,True,34.0,0.5483870967741935
1350,64,2.9718104105615866,0.01105058420897545,0.011174064145774827,0.5,0.9999999999999999,0.007083800309770525,True,21,77,52,False,-31,-31.5,68,42,68,68,1.0,42.5,0.625,True,42.5,0.625
1351,64,1.3526519746589865,0.39397261667850975,0.6500904538656994,2.0,1.0,0.33517307854861095,True,21,31,30,False,-9,-11.0,28,26,28,28,1.0,28.0,1.0,True,28.0,1.0
1352,64,2.534011466765575,0.016077252041139516,0.01633995359340115,1.0,1.0,0.010263214858615909,True,21,65,46,False,-25,-26.0,58,37,58,58,1.0,38.0,0.6551724137931034,True,38.0,0.6551724137931034
1353,64,1.8840902382747435,0.058359408342250126,0.061976309070862066,0.5,0.9999999999999999,0.033557531427162814,True,21,46,37,False,-16,-16.5,40,29,40,40,1.0,29.5,0.7375,True,29.5,0.7375
1354,64,1.4864820059513262,0.008066032777924718,0.008131622713267653,0.25,1.0,0.004381687771178286,True,21,35,23,False,-2,-2.25,31,19,31,31,1.0,19.25,0.6209677419354839,True,19.25,0.6209677419354839
1355,64,2.722354558073152,0.6873524532147981,2.1984898339440018,0.25,1.0,0.705274721840875,True,21,70,74,False,-53,-53.25,58,54,58,58,1.0,54.25,0.9353448275862069,True,54.25,0.9353448275862069
1356,64,2.303328066354878,0.18396728420932784,0.22544106461599137,1.0,1.0,0.1393359215967571,True,21,58,52,False,-31,-32.0,51,44,51,51,1.0,45.0,0.8823529411764706,True,45.0,0.8823529411764706
1357,64,2.0414965150983178,0.19209779835705892,0.23777357948327277,0.25,0.9999999999999999,0.10642431837892619,True,21,51,46,False,-25,-25.25,43,36,43,43,1.0,36.25,0.8430232558139535,True,36.25,0.8430232558139535
1358,64,1.7923175945115164,0.002718461204079355,0.0027258713796723044,1.0,1.0,0.001400329501218678,True,21,44,25,False,-4,-5.0,39,20,39,39,1.0,21.0,0.5384615384615384,True,21.0,0.5384615384615384
1359,64,1.5284513597919167,0.02926620035705097,0.030148533375283247,1.0,0.9999999999999999,0.015819130512342974,True,21,36,27,False,-6,-7.0,32,23,32,32,1.0,24.0,0.75,True,24.0,0.75
1360,64,1.1697848139847222,0.07462292366072401,0.08064055785337458,1.0,0.9999999999999999,0.04963439288061161,True,21,26,21,False,0,-1.0,25,19,25,25,1.0,20.0,0.8,True,20.0,0.8
1361,64,2.251405371506907,0.011490323434066758,0.011623885639626673,0.5,1.0,0.006988517924609652,True,21,57,39,False,-18,-18.5,50,30,50,50,1.0,30.5,0.61,True,30.5,0.61
1362,64,2.114304934767221,0.0012111117577506666,0.0012125803280431768,2.0,0.9999999999999999,0.00065615066595282,True,21,53,27,False,-6,-8.0,47,21,47,47,1.0,23.0,0.48936170212765956,True,23.0,0.48936170212765956
1363,64,2.720652969073359,0.012640919249914817,0.01280275787843229,2.0,1.0,0.00801732460345261,True,21,70,48,False,-27,-29.0,60,37,60,60,1.0,39.0,0.65,True,39.0,0.65
1364,64,1.4195945026747063,0.03324455715142397,0.0343877631073561,0.5,0.9999999999999999,0.019572446358639743,True,21,33,25,False,-4,-4.5,30,21,30,30,1.0,21.5,0.7166666666666667,True,21.5,0.7166666666666667
1365,64,1.5032975150127708,0.07791176219487854,0.08449490948971934,0.5,1.0,0.0467924087824314,True,21,36,29,False,-8,-8.5,31,24,31,31,1.0,24.5,0.7903225806451613,True,24.5,0.7903225806451613
1366,64,1.2291433237436888,0.2631638114678547,0.3571537548828927,0.25,0.9999999999999999,0.18404010940777205,True,21,28,26,False,-5,-5.25,25,22,25,25,1.0,22.25,0.89,True,22.25,0.89
1367,64,1.1569874235683142,0.2717211215093163,0.3731003734070152,4.0,1.0,0.1548007316706696,True,21,26,24,False,-3,-7.0,24,21,24,24,1.0,25.0,1.0416666666666667,True,25.0,1.0416666666666667
1368,64,1.3131249274370154,0.019791241416342458,0.020190843269896515,1.0,1.0,0.009456408638265162,True,21,30,22,False,-1,-2.0,27,18,27,27,1.0,19.0,0.7037037037037037,True,19.0,0.7037037037037037
1369,64,2.0971458115003467,0.010428568745590462,0.010538469903451947,0.25,1.0,0.007132849601542974,True,21,52,35,False,-14,-14.25,48,28,48,48,1.0,28.25,0.5885416666666666,True,28.25,0.5885416666666666
1370,64,2.1061624561156043,0.05706537529158956,0.06051890957895012,2.0,1.0,0.037469831588470615,True,21,53,42,False,-21,-23.0,46,34,46,46,1.0,36.0,0.782608695652174,True,36.0,0.782608695652174
1371,64,1.6670852830130154,0.09706969099754709,0.10750518620289595,0.5,0.9999999999999999,0.0645606053300513,True,21,40,34,False,-13,-13.5,36,28,36,36,1.0,28.5,0.7916666666666666,True,28.5,0.7916666666666666
1372,64,1.7933428126164452,0.011753158708459284,0.011892938299806827,0.5,1.0000000000000002,0.0075136090406416455,True,21,44,30,False,-9,-9.5,38,24,38,38,1.0,24.5,0.6447368421052632,True,24.5,0.6447368421052632
1373,64,2.381626791978615,0.005272407547032382,0.005300353169082992,1.0,1.0,0.003071790607960032,True,21,60,38,False,-17,-18.0,54,30,54,54,1.0,31.0,0.5740740740740741,True,31.0,0.5740740740740741
1374,64,1.3889123624572102,0.020660642785282693,0.021096510247522817,1.0,1.0,0.013152094855647741,True,21,32,23,False,-2,-3.0,30,21,30,30,1.0,22.0,0.7333333333333333,True,22.0,0.7333333333333333
1375,64,1.5939945143129353,0.0010563452065872924,0.0010574622517680946,2.0,0.9999999999999999,0.0006358282830484338,True,21,38,19,True,2,0.0,34,15,15,17.0,0.5,17.0,0.5,True,17.0,0.5
1376,64,1.3557354924264204,0.00108154166306606,0.0010827126619190547,1.0,1.0,0.0006946964336102184,True,21,31,16,True,5,4.0,28,13,13,14.0,0.5,14.0,0.5,True,14.0,0.5
1377,64,1.3804496847450878,0.0032383413082611927,0.0032488622330352802,1.0,1.0000000000000002,0.001653127654922904,True,21,32,19,True,2,1.0,29,15,15,16.0,0.5517241379310345,16.0,0.5517241379310345,True,16.0,0.5517241379310345
1378,64,1.7253575707711684,0.0029325413818274103,0.002941166474223915,0.25,1.0,0.0018736311925187054,True,21,42,24,False,-3,-3.25,36,18,36,36,1.0,18.25,0.5069444444444444,True,18.25,0.5069444444444444
1379,64,1.7229411007509432,0.0012347627428571067,0.0012362892667831245,2.0,1.0,0.0007453943732175481,True,21,42,22,False,-1,-3.0,38,18,38,38,1.0,20.0,0.5263157894736842,True,20.0,0.5263157894736842
1380,64,2.376980666134887,0.008381960292582556,0.008452811422284837,0.25,1.0,0.0047612517523647644,True,21,60,40,False,-19,-19.25,48,28,48,48,1.0,28.25,0.5885416666666666,True,28.25,0.5885416666666666
1381,64,2.9884198203443115,0.007614291777770829,0.00767271406136144,2.0,1.0,0.004823761634421778,True,21,78,50,False,-29,-31.0,67,38,67,67,1.0,40.0,0.5970149253731343,True,40.0,0.5970149253731343
1382,64,2.1178833837229356,0.04304398276954712,0.04498010566266321,2.0,1.0,0.027334207327836767,True,21,53,41,False,-20,-22.0,46,33,46,46,1.0,35.0,0.7608695652173914,True,35.0,0.7608695652173914
1383,64,1.9303630142111445,0.0015178954053313904,0.0015202029143502542,2.0,1.0000000000000002,0.0008961434372239448,True,21,48,26,False,-5,-7.0,42,19,42,42,1.0,21.0,0.5,True,21.0,0.5
1384,64,2.38238214704907,0.331812549070995,0.49658602329281115,2.0,0.9999999999999998,0.16912640986870764,True,21,60,57,False,-36,-38.0,50,41,50,50,1.0,43.0,0.86,True,43.0,0.86
1385,64,1.11385676162189,0.26773764569285735,0.36563076623840274,0.5,1.0000000000000002,0.15883271755054276,True,21,24,23,False,-2,-2.5,23,20,23,23,1.0,20.5,0.8913043478260869,True,20.5,0.8913043478260869
1386,64,2.3714021118210185,0.02822475873410633,0.02904453369005269,0.5,1.0,0.015024191793793419,True,21,60,45,False,-24,-24.5,54,35,54,54,1.0,35.5,0.6574074074074074,True,35.5,0.6574074074074074
1387,64,1.5002947385200776,0.001130695549454283,0.0011319754690792623,2.0,1.0,0.0006301442791349151,True,21,35,18,True,3,1.0,31,14,14,16.0,0.5161290322580645,16.0,0.5161290322580645,True,16.0,0.5161290322580645
1388,64,1.0658937736944416,0.037771570088120536,0.03925426532198767,4.0,0.9999999999999999,0.021915191909701006,True,21,23,18,False,3,-1.0,22,16,22,22,1.0,20.0,0.9090909090909091,True,20.0,0.9090909090909091
1389,64,1.7018023195230207,0.002292437569069387,0.0022977049141371907,0.5,1.0000000000000002,0.001409991495781447,True,21,41,23,False,-2,-2.5,38,19,38,38,1.0,19.5,0.5131578947368421,True,19.5,0.5131578947368421
1390,64,2.853390984021893,0.0012521165127682586,0.0012536862740538323,1.0,1.0,0.0007238692713382419,True,21,74,38,False,-17,-18.0,62,27,62,62,1.0,28.0,0.45161290322580644,True,28.0,0.45161290322580644
1391,64,2.6748383880025624,0.001473319183324637,0.0014754930555482386,0.25,1.0,0.0009133936195218682,True,21,69,37,False,-16,-16.25,59,27,59,59,1.0,27.25,0.461864406779661,True,27.25,0.461864406779661
1392,64,1.1739088453849857,0.05264631286933521,0.05557197231035203,0.25,1.0,0.03152001301270343,True,21,26,21,False,0,-0.25,24,18,24,24,1.0,18.25,0.7604166666666666,True,18.25,0.7604166666666666
